,product_id,product_name,unit,product_type,brand_name,manufacturer_name,l0_category,l1_category,l2_category,l0_category_id,l1_category_id,l2_category_id
9112,410588,Godrej No.1 Sandal & Turmeric Soap,9 x 150 g,Soap,Godrej No.1,Godrej Consumer Products Ltd,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
9113,195567,Chandan Rajwadi Mouth Freshener,140 g,Mouth Freshener,Chandan,STC INDIA PVT. LTD,Sweet Tooth,Mouth Fresheners,Mouth Fresheners,9,1933,1933
9114,478057,Happa Apple and Cinnamon Puffs,40 g,Puffs,Happa,Nascens Enterprises Pvt. Ltd.,Baby Care,Baby Food,6-12 Months,7,1590,1591
9115,477016,Hansaplast Corn Cap,4 units,Corn Cap,Hansaplast,Beiersdorf India Pvt Ltd,Pharma & Wellness,Wound Care And Pain Relief,Wound Care And Pain Relief,287,155,155
9116,441569,Stain Buster Top Load Matic Detergent Powder - Buy 1 Get 1 Free,2 x 2 kg,Matic Detergent Powder,Stain Buster,HOT,Cleaning Essentials,Detergent Powder & Bars,Detergent Powders,18,983,54
9117,441339,Wonder Guard Multi Surface Air Disinfectant Spray - Pack of 2,2 x 350 ml,Disinfectant Spray,Wonder Guard,M.K. INDUSTRIES,Cleaning Essentials,Disinfectant & More,Disinfectant Sprays,18,1784,1874
9118,484685,"Silk Unsweetened Almond Beverage (Lactose-Free, Plant-Based / Vegan / Milk Alternative)",946 ml,Almond Beverage,Silk,,"Tea, Coffee & Health Drinks",Vegan Drinks,Vegan Drinks,12,87,87
9119,495942,Vicks 3 in 1 Honey Lemon Menthol Lozenges,20 g,Lozenges,Vicks,PROCTER & GAMBLE INDIA,Pharma & Wellness,Cough & Cold,Cough & Cold,287,75,75
9120,423869,Haldiram's Fan Khari,250 g,Khari,Haldiram's,Haldiram Snacks Private Limited,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
9121,482763,Safe Harvest Pesticide-Free SeedlessTamarind + Red Chillies Combo,500 g + 200 g,Combo,Safe Harvest,,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
9122,453589,Hommade Imli Sauce - Pack of 2,2 x 100 g,Sauce,Hommade,Dabur India Pvt Ltd,Sauces & Spreads,Cooking Sauces & Paste,Cooking Sauces,972,929,44
9123,34251,Bajaj Brahmi Amla Hair Oil,300 ml,Hair Oil,Bajaj,Bajaj Consumer Care Limited,Personal Care,Hair Oil & Serum,Hair Oil & Serum,163,702,702
9124,485330,Colgate SlimSoft Charcoal Soft Toothbrush - Pack of 2,2 x 1 unit,Toothbrush,Colgate SlimSoft,COLGATE PALMOLIVE INDIA LTD,Personal Care,Oral Care,Toothbrush,163,722,724
9125,477829,Belgian Himalayan Salt Dark Chocolate,100 g,Chocolate,Belgian,Cosmo Fine Foods Pvt. Ltd.,Organic & Premium,Chocolates & Candies,Chocolates & Candies,175,1044,1044
9126,478068,Scotch Brite Kitchen Sink Brush,1 unit,Sink Brush,Scotch Brite,3M India,Cleaning Essentials,Cleaning Tools,Cleaning Accessories,18,1082,1283
9127,233594,Park Avenue Cool Blue Deodorant Spray,220 ml,Deodorant Spray,Park Avenue,JK HELENE CURTIS LTD,Personal Care,Deodorants & Powders,Deodorant,163,1115,1116
9128,17489,Real Fruit Power Mixed Fruit Juice 180 ml,180 ml,Juice,Real,Dabur India Pvt Ltd,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
9129,489735,Colgate Sensitive Plus Toothpaste - Pack of 2,2 x (3 x 70 g),Toothpaste,Colgate,COLGATE PALMOLIVE INDIA LTD,Personal Care,Oral Care,Toothpaste,163,722,61
9130,88275,Yellaki Banana,6 pieces,Banana,,HOT,Vegetables & Fruits,Fresh Fruits,Fresh Fruits,1487,1503,1503
9131,80146,Longan,250 g,Longan,,HOT,Vegetables & Fruits,Fresh Fruits,Fresh Fruits,1487,1503,1503
9132,472519,Bombae Defender Women's Razor,1 piece,Women's Razor,Bombae,Visage Lines Personal Care Pvt. Ltd.,Personal Care,Women's Grooming,Women's Razors & Trimmers,163,1893,1894
9133,459719,Fiama Refreshing Pulse Gel Bathing Bar - Buy 3 Get 1 Free,4 x 125 g,Bathing Bar,Fiama,ITC Limited,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
9134,493458,Mammos Wheat Cracker,70 g,Cracker,Mammos,,Munchies,Chips & Crisps,Crisps & Puffs,1237,940,1177
9135,450381,White Chrysanthemums Flowers,100 g,Flowers,,HOT,Vegetables & Fruits,Flowers & Leaves,Flowers & Leaves,1487,1452,1452
9136,379584,SPT Frozen Green Peas,500 g,Green Peas,SPT,SPT FOODS,Instant & Frozen Food,Frozen Veg,Frozen Peas & Corn,15,157,172
9137,28350,Revlon Top Speed Hair Colour - Natural Brown 60,1 pack (20 g + 20 g + 15 ml),Hair Colour,Revlon,Modi Mundi Pharma Private Limited,Personal Care,Hair Colour & More,Hair Colour,163,691,701
9138,492848,Town Grocer Maize / Corn Flour - Pack of 3,3 x 500 g,Corn Flour,Town Grocer,Congruence Trade And Services Pvt. Ltd.,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
9139,492560,Double Horse Chemba Puttuopdi Rice Flour - Pack of 2,2 x 500 g,Rice Flour,Double Horse,Manjilas food tech pvt Ltd,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
9140,492787,GMC Sattu - Pack of 3,3 x 500 g,Sattu,GMC,HOT,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
9141,492799,K-Pra Rajgira Flour - Pack of 3,3 x 200 g,Rajgira Flour,K-Pra,K-Pra Foods Pvt Ltd,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
9142,163657,Khadi Natural Bhringraj Hair Oil,210 ml,Hair Oil,Khadi Natural,Khadi Natural,Personal Care,Hair Oil & Serum,Hair Oil & Serum,163,702,702
9143,477799,24 Mantra Organic Jaggery Powder 500 g - Pack of 2,2 x 500 g,Jaggery Powder,24 Mantra,SRESTA NATURAL BIO PRODUCTS PVT LTD,Organic & Premium,"Organic Salt, Sugar & Honey","Organic Salt, Sugar & Honey",175,1936,1936
9144,482020,Haldiram's Soya Sticks Namkeen - Pack of 2,2 x 200 g,Namkeen,Haldiram's,HALDIRAM FOODS INTERNATIONAL LTD,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
9145,486362,Kapiva Liver Care Juice,1 l,Juice,Kapiva,,"Tea, Coffee & Health Drinks",Herbal Drinks,Herbal Drinks,12,1109,1109
9146,487478,Sleepy Owl Dark Roast Brew Coffee - Pack of 3 - Pack of 2,2 x (3 x 50 g),Coffee,Sleepy Owl,Sleepy Owl Coffee Pvt. Ltd.,"Tea, Coffee & Health Drinks",Coffee,Roasted & Ground Coffee,12,1322,720
9147,429378,Bingo Tedhe Medhe Nut Crackers / Peanut Namkeen,180 g,Peanut Namkeen,Bingo Tedhe Medhe,ITC Limited,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
9148,483023,Arcor Strawberry Lollipop - Pack of 2,2 x 6 units,Lollipop,Arcor,ARCOR DO BRASIL,Sweet Tooth,Candies & Gum,Candies,9,1930,1931
9149,479320,Heinz Tomato Ketchup (Less Sugar & Salt),235 g,Ketchup,Heinz,R R INTERNATIONAL,Sauces & Spreads,Tomato & Chilli Ketchups,Tomato & Chilli Ketchups,972,1131,1131
9150,484040,Tropicana Litchi Delight Juice - Pack of 2,2 x 500 ml,Juice,Tropicana,Pepsi Co Premium,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
9151,69250,Real Activ 100% Orange Juice,1 l,Juice,Real,Dabur India Pvt Ltd,Cold Drinks & Juices,Coldpress,Coldpress,332,91,91
9152,218697,Tropicana Guava Delight Juice - Pack of 2,2 x 1 l,Juice,Tropicana,Pepsi Co Premium,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
9153,53258,Uttam Maida,500 g,Maida,Uttam,SHREE BHAGWATI FLOUR & FOODS PVT LTD,"Atta, Rice & Dal","Besan, Sooji & Maida","Besan, Sooji & Maida",16,1166,1166
9154,382047,Amul Colombia Classique Black Dark Chocolate,125 g,Dark Chocolate,Amul,GCMMF,Sweet Tooth,Chocolates,Chocolate Bars,9,944,1736
9155,13489,Real Thai Coconut Cream,400 ml,Coconut Cream,Real Thai,Rama Vision Ltd.,Organic & Premium,Cooking Essentials,Cooking Essentials,175,946,946
9156,438968,Lea & Perrins Worcestershire Sauce,325 g,Sauce,Lea & Perrins,KRAFT HEINZ INDIA PVT. LTD.,Sauces & Spreads,Cooking Sauces & Paste,American Sauces,972,929,931
9157,488004,Urban Platter Japanese Cooking Rice-Wine Vinegar,500 ml,Vinegar,Urban Platter,Istore Direct Trading Pvt. Ltd.,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
9158,491483,Real Thai Peanut Rice Paper Sauce - Pack of 2,2 x 185 ml,Sauce,Real Thai,Rama Vision Ltd.,Organic & Premium,Sauces & Spreads,Sauces & Spreads,175,1128,1128
9159,493246,Act II Butter Delite Instant Popcorn - Buy 2 Get 1 Free + Thums Up Soft Drink (750 ml) Combo,3 x 150 g + 750 ml,Combo,,,Munchies,Popcorn,Popcorn,1237,156,156
9160,479998,Mars M&M Docuble Choco Cookies,180 g,Cookies,Mars,R R INTERNATIONAL,Organic & Premium,Cookies & Wafers,Cookies & Wafers,175,939,939
9161,492520,Bioderma Sensibio H2O Micellar Water (Sensitive Skin),500 ml,Micellar Water,Bioderma,Pari International,Personal Care,Facial Care,Face Care,163,1117,1306
9162,480141,Diet-Fils Barbecue Multigrain Snack,125 g,Snack,Diet-Fils,Havard Industries,Munchies,Healthy Snacks,Healthy Snacks,1237,816,816
9163,481060,Open Secret Choco Almond Nutty Shake Mix - Pack of 2,2 x 225 g,Mix,Open Secret,Immaculate Bites Pvt. Ltd.,"Tea, Coffee & Health Drinks",Health Drinks,Chocolate Health Drinks,12,960,1106
9164,383228,Goodricke Khaass Exclusive Assam Tea,250 g,Tea,Goodricke,Goodricke,"Tea, Coffee & Health Drinks",Tea,Leaf & Dust Tea,12,957,25
9165,483973,Fresca Guava Juice - Pack of 2,2 x 1 l,Juice,Fresca,SHRI BANKEY BEHARI FOODS,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
9166,488703,Marlboro Gold Advance Cigarette (Lights),1 carton (10 pack),Cigarette,Marlboro,Godfrey Philips India Ltd. (Tobacco),Paan Corner,Cigarettes & Tobacco,Cigarettes & Tobacco,229,1948,1948
9167,490151,Mond Green Apple Cigarette,1 pack (20 pieces),Cigarette,Mond,Rhythm Imports,Paan Corner,Cigarettes & Tobacco,Cigarettes & Tobacco,229,1948,1948
9168,477721,Timios Melts Whole Grain Snack Baby Food - Pack of 2,2 x 50 g,Baby Food,Timios,FIRMROOTS PVT. LTD,Baby Care,Baby Food,12-18 Months,7,1590,1592
9169,479807,Veeba Thousand Island Sandwich Spread,250 g,Sandwich Spread,Veeba,VEEBA FOODS LIMITED,Sauces & Spreads,Dips & Spreads,Spreads,972,974,35
9170,159823,Ching's Secret Schezwan Flavoured Instant Noodles,240 g,Flavoured Instant Noodles,Ching's Secret,CAPITAL FOODS LTD,Instant & Frozen Food,Noodles,Instant Noodles,15,962,41
9171,283759,American Style Basil Seed with Black Grape Fruit Drink,290 ml,Fruit Drink,American Style,Vita Food Factory Ltd,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
9172,474930,"MasterChow Kolkata King Spicy Schezwan Sauce (Cook, Dip, Spread)",220 g,Sauce,MasterChow,Master Chow Foods Pvt Ltd,Sauces & Spreads,Asian Sauces,Asian Sauces,972,1130,1130
9173,13366,American Garden Apple Cider Vinegar,473 ml,Vinegar,American Garden,BAJORIA FOODS,Organic & Premium,Cooking Essentials,Cooking Essentials,175,946,946
9174,478127,Evian Natural Mineral Water,500 ml,Mineral Water,Evian,Danone,Cold Drinks & Juices,Water & Ice Cubes,Mineral Water,332,270,22
9175,488655,MasKing Facial Sheet Mask (Combo - Litchi & Strawberry),2 pieces (2 x 20 g),Sheet Mask,MasKing,Innotex Inc.,Personal Care,Facial Care,Face Mask & Bleach,163,1117,1304
9176,490881,Haldiram's Takatak chatpata Masala Sticks - Pack of 2,2 x 105 g,Sticks,Haldiram's,Haldiram Snacks Private Limited,Munchies,Chips & Crisps,Crisps & Puffs,1237,940,1177
9177,483566,Wow Skin Science Matte Finish Sunscreen (SPF 55 PA+++),100 ml,Sunscreen,Wow Skin Science,KAPCO INTERNATIONAL LTD.,Personal Care,Facial Care,Face Cream & Lotion,163,1117,164
9178,484695,Pringles Pizza Flavoured Potato Chips,107 g,Potato Chips,Pringles,Kelloggs India,Munchies,Chips & Crisps,Potato Chips,1237,940,26
9179,492853,Vijay Ragi Flour - Pack of 3,3 x 500 g,Ragi Flour,Vijay,Saroj Agro Industries,"Atta, Rice & Dal",Other Flours,Other Flours,16,48,48
9180,477120,Rostaa Kalmi Dates,680 g,Dates,Rostaa,Royal Dry Fruits Pvt. Ltd.,Organic & Premium,"Dry Fruits, Nuts & Seeds","Dry Fruits, Nuts & Seeds",175,1937,1937
9181,99117,Mukharochak Mirchi Jhal Chanachur Namkeen,200 g,Namkeen,Mukharochak,MUKHAROCHAK CHANACHUR,Munchies,Bhujia & Mixtures,Bhujia & Mixtures,1237,1178,1178
9182,486754,Raavi Oyster Sauce - Pack of 2,2 x 230 g,Sauce,Raavi,Rama Vision Ltd.,Sauces & Spreads,Asian Sauces,Asian Sauces,972,1130,1130
9183,487988,Urban Platter Aka Miso Paste,300 g,Miso Paste,Urban Platter,Istore Direct Trading Pvt. Ltd.,Sauces & Spreads,Cooking Sauces & Paste,Cooking Paste & Others,972,929,932
9184,293383,Wingreens Farms Fiery Desert Mustard Sandwich Spread,180 g,Sandwich Spread,Wingreens Farms,WINGREENS FARMS PVT LTD.,Sauces & Spreads,Dips & Spreads,Spreads,972,974,35
9185,403230,Pantene Advanced Hair Fall Solution Long Black Shampoo,340 ml,Shampoo,Pantene,PROCTER & GAMBLE INDIA,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
9186,435910,Rasna Native Haat Honey,500 g,Honey,Rasna,RASNA PVT LTD,Sauces & Spreads,Honey,Honey,972,976,976
9187,628,Mother's Recipe Mango Pickle,400 g,Mango Pickle,Mother's Recipe,DESAI BROTHERS LTD,Sauces & Spreads,Chutney & Pickle,Mango & Lime Pickles,972,1126,1134
9188,416685,Pears Naturale Aloe Vera Detoxifying Bathing Bar Soap,3 x 125 g,Soap,Pears,Hindustan Unilever Ltd.,Personal Care,Bathing Soaps,Bathing Soaps,163,696,696
9189,488056,Sapphire Rosanno Penne Pasta,500 g,Pasta,Sapphire,,Instant & Frozen Food,Pasta,Pasta & Macaroni,15,968,1753
9190,489575,Nyle Naturals Volume Enhance Shampoo (Anti-Hairfall) - Pack of 2,2 x 800 ml,Shampoo,Nyle,Cavin Kare Pvt. Ltd.,Personal Care,Shampoo & Conditioner,Shampoo & Conditioner,163,166,166
9191,447184,Sundrop Cocoa Nut Almond Chocolatey Spread - Pack of 2,2 x 350 g,Spread,Sundrop,AGRO TECH FOODS LTD,Sauces & Spreads,Chocolate Spreads,Chocolate Spreads,972,978,978
9192,394454,Cornitos Barbeque Nachos - Pack of 2,2 x 55 g,Nachos,Cornitos,GREENDOT HEALTH FOODS LTD,Munchies,Nachos,Nachos,1237,316,316
9193,485978,The Good Fish Co. Basa Fillet,500 g,Fillet,The Good Fish Co.,Infifresh Foods Pvt. Ltd.,"Chicken, Meat & Fish",Fish & Seafood,Fresh Fish & Seafood,4,1361,63
9194,485773,Tata Sampann Urad Dal (Dhuli) - Pack of 2,2 x 1 kg,Urad Dal (Dhuli),Tata Sampann,Tata Consumer Products Ltd,"Atta, Rice & Dal","Toor, Urad & Chana",Urad,16,1010,1197
9195,494178,Tata Sampann Urad Dal (Dhuli) - Pack of 2,2 x 500 g,Urad Dal (Dhuli),Tata Sampann,Tata Consumer Products Ltd,"Atta, Rice & Dal","Toor, Urad & Chana",Urad,16,1010,1197
9196,439877,Pears Pure And Gentle Hand Wash (With Natural Oils),900 ml,Hand Wash,Pears,Hindustan Unilever Ltd.,Personal Care,Handwash,Handwash,163,699,699
9197,477355,San Benedetto Sparkling Water,750 ml,Sparkling Water,San Benedetto,Narang Access,Cold Drinks & Juices,Soda & Mixers,Soda,332,1599,1600
9198,496169,Glenand Chicken Flavoured Munchies Dog Treat,1 kg,Dog Treat,Glenand,Glenand India,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
9199,462438,Kennel Kitchen Gravy Dog Food (Supreme Cut Fish with Pumpkin),100 g,Dog Food,Kennel Kitchen,Gitwako Farms (I) Pvt. Ltd.,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
9200,476977,Hansaplast Lion Heat Pain Relief Patch,4 units,Pain Relief Patch,Hansaplast,Beiersdorf India Pvt Ltd,Pharma & Wellness,Wound Care And Pain Relief,Wound Care And Pain Relief,287,155,155
9201,4887,White Onion,500 g,Onion,,HOT,Vegetables & Fruits,Exotics,Exotics,1487,278,278
9202,486348,Zess Cheese Sandwich Cracker,153 g,Cracker,Zess,DUGAR OVERSEAS PVT LTD,Organic & Premium,Cookies & Wafers,Cookies & Wafers,175,939,939
9203,489526,Plum BodyLovin' Drivin' Me Cherry Body Lotion (With Brazil Nut OIl) - Pack of 2,2 x 240 ml,Body Lotion,Plum BodyLovin',Pureplay Skin Sciences India Pvt. Ltd.,Personal Care,Body Moisturizers & More,Body Lotions,163,690,165
9204,475613,Skittles Original Game Candy,61.5 g,Candy,Skittles,R R INTERNATIONAL,Sweet Tooth,Candies & Gum,Candies,9,1930,1931
9205,481868,Postcard Sattur Seeval Snack - Pack of 2,2 x 90 g,Snack,Postcard,DHARMYA BUSINESS VENTURES PVT LTD,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
9206,366662,Act II Golden Sizzle Popcorn (Pressure Cooker) - Pack of 2,2 x 30 g,Popcorn,Act II,AGRO TECH FOODS LTD,Munchies,Popcorn,Popcorn,1237,156,156
9207,479055,Praakritik Natural Organic Indrayani Rice,1 kg,Rice,Praakritik,Shashi Natural and Organics Pvt. Ltd.,Organic & Premium,Rice & Rice Products,Rice & Rice Products,175,1935,1935
9208,401917,O'range Pure Fresh Deodorant Spray - Pack of 2,2 x 150 ml,Deodorant Spray,O'range,HOT,Personal Care,Deodorants & Powders,Deodorant,163,1115,1116
9209,12475,"Royal Canin Dog Food (Medium, Adult)",4 kg,Dog Food,Royal Canin,Ryal Vuitton Private Limited,Pet Care,Dog Food & Treats,Dog Food & Treats,5,133,133
9210,80178,Bhagyalakshmi Bengal Kala Chana,500 g,Kala Chana,Bhagyalakshmi,SRI BHAGYALAKSHMI AGRO LTD,"Atta, Rice & Dal","Toor, Urad & Chana",Chana,16,1010,1702
9211,24471,Patanjali Crack Heal Foot Cream,50 g,Foot Cream,Patanjali,PATANJALI AYURVED LIMITED,Personal Care,Hand & Foot Care,Hand & Foot Care,163,698,698
9212,378191,Chupa Chups Sour Bites Mixed Fruit Candy - Pack of 2,2 x 61.6 g,Candy,Chupa Chups,PERFETTI VAN MELLE INDIA PVT LTD,Sweet Tooth,Candies & Gum,Candies,9,1930,1931
9213,391281,Lizol Disinfectant Multi Purpose Cleaner (Lemon Squeeze),450 ml,Multi Purpose Cleaner,Lizol,Reckitt Benckiser India Ltd Hyho,Cleaning Essentials,Floor Cleaners & More,Floor Cleaners & More,18,51,51
9214,491476,White Oyster Mushroom - Pack of 2,2 x 250 g,Mushroom,,HOT,Vegetables & Fruits,Fresh Vegetables,Fresh Vegetables,1487,1489,1489
9215,475641,Natureland Fennel Organic Saunf Seeds,100 g,Organic Saunf Seeds,Natureland,NATURELAND ORGANIC FOODS PVT LTD,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
9216,402917,Cornitos The Veggie Nachos & Salsa Combo,3 x 70 g + 1 x 50 g,Nachos & Salsa,Cornitos,GREENDOT HEALTH FOODS LTD,Munchies,Nachos,Nachos,1237,316,316
9217,115810,Kimball Thai Chilli Sauce,300 g,Sauce,Kimball,Rama Vision Ltd.,Organic & Premium,Sauces & Spreads,Sauces & Spreads,175,1128,1128
9218,23865,Dr. Oetker FunFoods Veg Cucumber & Carrot Sandwich Spread,250 g,Sandwich Spread,Dr. Oetker,DR. OETKER INDIA PRIVATE LIMITED,Sauces & Spreads,Dips & Spreads,Spreads,972,974,35
9219,492130,Samyang Quttaro cheese Flavoured Instant Noodles,140 g,Flavoured Instant Noodles,Samyang,Ruchi International,Instant & Frozen Food,Noodles,Instant Noodles,15,962,41
9220,493800,Town Grocer Kabuli Chana - Pack of 2,2 x 500 g,Kabuli Chana,Town Grocer,Congruence Trade And Services Pvt. Ltd.,"Atta, Rice & Dal","Rajma, Chhole & Others",Kabuli Chana,16,1573,8
9221,285736,Werther's Original Creamy Filling Candy,180 g,Candy,Werther's Original,Gurgaon-Raheja Enterprises,Sweet Tooth,Candies & Gum,Candies,9,1930,1931
9222,478971,Praakritik Cold Pressed Organic Sunflower Oil,500 ml,Organic Sunflower Oil,Praakritik,Shashi Natural and Organics Pvt. Ltd.,Organic & Premium,Oil & Ghee,Oil & Ghee,175,799,799
9223,600,Act II Classic Salted Popcorn - 8 g Free,30 g + 8 g,Popcorn,Act II,AGRO TECH FOODS LTD,Munchies,Popcorn,Popcorn,1237,156,156
9224,481796,4700BC Caramel Popcorn - Pack of 2,2 x 98 g,Popcorn,4700BC,ZEA MAIZE PVT. LTD.,Munchies,Popcorn,Popcorn,1237,156,156
9225,483734,Smoodies Pure Pomegranate Juice - Pack of 3,3 x 200 ml,Juice,Smoodies,Muddy Puddle Foods Pvt. Ltd.,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
9226,462959,Arata Styling Hair Gel,150 ml,Hair Gel,Arata,Vistta Cosmetics,Personal Care,Men's Grooming,Hair Styling,163,692,704
9227,479704,Veeba Chef's Special Tomato Ketchup,900 g,Ketchup,Veeba,VEEBA FOODS LIMITED,Sauces & Spreads,Tomato & Chilli Ketchups,Tomato & Chilli Ketchups,972,1131,1131
9228,481889,Udhaiyam Fried Gram - Pack of 2,2 x 500 g,Gram,Udhaiyam,SHRI LAKSHMI AGRO FOODS PVT LTD,Munchies,Namkeen Snacks,Namkeen Snacks,1237,29,29
9229,10845,Nivea Musk Talc,400 g,Talc,Nivea,Nivea India Pvt Ltd,Personal Care,Deodorants & Powders,Talc Powder,163,1115,1124
9230,487815,Coolberg Mint Non-Alcoholic Beer - Buy 3 Get 1 Free,4 x 330 ml,Beer,Coolberg,Coolberg Beverages Pvt. Ltd.,Cold Drinks & Juices,Soft Drinks,Non-Alcoholic Drinks,332,1102,1486
9231,489566,"Colgate Vedshakti Oil Pulling, Mouthwash Ayurvedic, Seasame Oil Blen With Neem, Clove, Lemon - Pack of 2",2 x 200 ml,Mouthwash,Colgate,COLGATE PALMOLIVE INDIA LTD,Personal Care,Oral Care,Mouthwash & Spray,163,722,725
9232,485558,Hershey's Cocoa with Cookies Spread - Pack of 2,2 x 350 g,Spread,Hershey's,Hershey India Pvt. Ltd.,Sauces & Spreads,Chocolate Spreads,Chocolate Spreads,972,978,978
9233,491634,Makino Sweet Chili Nacho Chips - Pack of 2,2 x 150 g,Nacho,Makino,RECORN FOODS PVT. LTD.,Munchies,Nachos,Nachos,1237,316,316
9234,495738,The Gourmet Jar Mighty Happiness Gift Box,395 g,Gift Box,The Gourmet Jar,Apeksha Gourmet Jar Pvt. Ltd.,Organic & Premium,Sauces & Spreads,Sauces & Spreads,175,1128,1128
9235,485228,Perrier Carbonated Water (Sparkling Water) - Pack of 4,4 x 330 ml,Carbonated Water,Perrier,Starlite,Cold Drinks & Juices,Soda & Mixers,Cocktail Mixers & Tonic Water,332,1599,1103
9236,481017,DNV Punjabi Masala Papad,200 g,Papad,DNV,DNV Food Products Pvt. Ltd.,Munchies,Papad & Fryums,Papad & Fryums,1237,80,80
9237,457953,"Slurrp Farm Mighty Puff, Cheese and Herbs Flavor Chips",20 g,Chips,Slurrp Farm,Christy Foods,Munchies,Healthy Snacks,Healthy Snacks,1237,816,816
9238,220944,Ragu Mushroom & Green Pepper Pasta Sauce,680 g,Pasta Sauce,Ragu,Starlite,Sauces & Spreads,Cooking Sauces & Paste,Italian Sauces,972,929,927
9239,480778,Tubs Black Salt Chick Pea Chips,60 g,Chips,Tubs,Fantail Foods LLP,Munchies,Healthy Snacks,Healthy Snacks,1237,816,816
9240,401282,Real Fruit Power Masala Mixed Fruit Juice,1 l,Juice,Real,Dabur India Pvt Ltd,Cold Drinks & Juices,Fruit Juices,Fruit Juices,332,955,367
9241,293566,Green Almonds,500 g,Almonds,,HOT,Vegetables & Fruits,Exotics,Exotics,1487,278,278
9242,487495,Tata Tea Premium Tea Bags - Pack of 2,2 x 100 units,Tea Bags,Tata,Tata Consumer Products Ltd,"Tea, Coffee & Health Drinks",Tea,Black Tea,12,957,1561
9243,487201,"Smoor Rue Bars (with Spicy Indian Chilli), Dark Chocolate - Pack of 2",2 x 50 g,Chocolate,Smoor,Bliss Chocolates India Pvt. Ltd.,Sweet Tooth,Chocolates,Chocolate Bestsellers,9,944,27
9244,486306,Estuary Whiskey Blending Water,750 ml,Blending Water,Estuary,,Cold Drinks & Juices,Soda & Mixers,Cocktail Mixers & Tonic Water,332,1599,1103
9245,18698,Ching's Secret Just Soak Veg Hakka Noodles,140 g,Hakka Noodles,Ching's Secret,CAPITAL FOODS LTD,Instant & Frozen Food,Noodles,Hakka Noodles,15,962,1138
9246,478788,Ottogi Jin Ramen Spicy Noodles,120 g,Noodles,Ottogi,Suresh Kumar & Co Impex Pvt. Ltd.,Organic & Premium,Noodles & Pasta,Noodles & Pasta,175,1313,1313
9247,81295,Organic Tattva Organic Turmeric Powder,100 g,Organic Turmeric Powder,Organic Tattva,Mehrotra Consumer Products Pvt. Ltd.,Organic & Premium,Spices & Vinegar,Spices & Vinegar,175,803,803
